Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
3120;Ontelo-, Massiivi- ja tulppalaatat;31202096;Ontelokentän varauskolomuottaukset ja niiden juotokset;90,00;kpl;38,000;13,30;1 197,00;4,77;429,35;0,00;0,00;0,00;0,00;0,00;1 626,35
3120;Ontelo-, Massiivi- ja tulppalaatat;31202097;Ontelokentän timanttiporaukset 252 kpl;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;3120221;PS: Ontelolaatta O32 / O37 + O37K / 2O37 + 2O37K Yhteensä 381 kpl;2 596,89;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202210;Syvennettyjen onteloiden m2;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202211;O32 Ontelolaatta TB320, O32= 64 kpl;444,00;m2;0,000;0,00;0,00;47,00;20 868,00;0,00;0,00;0,00;0,00;0,00;20 868,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202212;O37 + O37K - Ontelolaatta TB370, O37=194 kpl, O37K=109 kpl;2 072,50;m2;0,000;0,00;0,00;54,00;111 915,00;0,00;0,00;0,00;0,00;0,00;111 915,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202213;2O37 + 2O37K - Ontelolaatta TB370, 2O37=11 kpl, 2O37K= 3kpl, [ REI xxx ];80,70;m2;0,000;0,00;0,00;66,00;5 326,20;0,00;0,00;0,00;0,00;0,00;5 326,20
3120;Ontelo-, Massiivi- ja tulppalaatat;31202214;KLxx - Kuorilaatta TBxxx, KLxx=xxkpl,;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202270;Ontelolaattojen asennus, sis.saumavalutyöt, hox! €/m2;2 596,89;m2;38,000;7,98;20 723,21;1,94;5 031,48;0,00;0,00;0,00;0,00;0,00;25 754,69
3120;Ontelo-, Massiivi- ja tulppalaatat;31202271;Ontelolaattojen asennus, sis.saumavalutyöt, hox! €/kpl;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202272;Ontelolaattojen saumabetonit;77,59;m3;0,000;0,00;0,00;155,40;12 057,46;0,00;0,00;0,00;0,00;0,00;12 057,46
3120;Ontelo-, Massiivi- ja tulppalaatat;31203902;Painelaatikon muotitus vanerilla;3,96;m2;0,000;0,00;0,00;27,14;107,47;0,00;0,00;0,00;0,00;0,00;107,47
3130;Kuorielementit (SK,RK);3130301;PS: SK-Kuorielementit TB150,  883,07 brm2, 710,97 nm2, 64 kpl;883,07;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3130;Kuorielementit (SK,RK);31303010;SK-seinäelementtien asennus + ulkopuolen tilkkaukset;64,00;kpl;38,000;101,35;6 486,14;37,65;2 409,60;0,00;0,00;7,50;480,00;0,00;9 375,74
3130;Kuorielementit (SK,RK);31303011;SK-Elementtien pystysaumabetonit;64,00;kpl;0,000;0,00;0,00;14,80;947,20;0,00;0,00;0,00;0,00;0,00;947,20
3130;Kuorielementit (SK,RK);31303012;SK-elementit TB150+ER180;883,07;m2;0,000;0,00;0,00;90,00;79 476,30;0,00;0,00;0,00;0,00;0,00;79 476,30
3140;Hissikuiluelementit(seinä ja kuppilaat.);3140410;Hissikuilun ylälaatta;1,00;erä;0,000;0,00;0,00;1 100,00;1 100,00;0,00;0,00;0,00;0,00;0,00;1 100,00
3140;Hissikuiluelementit(seinä ja kuppilaat.);31404101;Hissikuiluelementtien asennus;1,00;kpl;36,000;57,60;57,60;12,20;12,20;0,00;0,00;0,00;0,00;0,00;69,80
3140;Hissikuiluelementit(seinä ja kuppilaat.);31404102;Elementtien juotosbetoni;3,75;jm;36,000;9,36;35,10;1,30;4,88;0,00;0,00;0,00;0,00;0,00;39,98
3150;Porraselementit;3150501;Porraselementti, Elemento 1;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3150;Porraselementit;31505012;Porraselementtien juotosbetonointi;0,25;m3;38,000;304,00;76,00;162,80;40,70;0,00;0,00;0,00;0,00;0,00;116,70
3150;Porraselementit;31505013;Porraselementti Elemento 1;5,00;kpl;0,000;0,00;0,00;2 640,00;13 200,00;0,00;0,00;0,00;0,00;0,00;13 200,00
3150;Porraselementit;31505070;Porraselementin asennus;5,00;kpl;38,000;98,80;494,00;0,00;0,00;135,00;675,00;0,00;0,00;0,00;1 169,00
3150;Porraselementit;31505072;Porrasaskelsuojat;5,00;kpl;38,000;7,60;38,00;450,00;2 250,00;0,00;0,00;0,00;0,00;0,00;2 288,00
3150;Porraselementit;31505073;Porraselementtien jälkityöt;5,00;kpl;0,000;0,00;0,00;0,00;0,00;200,00;1 000,00;0,00;0,00;0,00;1 000,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170701;PS: M-Parvekkeen pielielementit TB200, 47,78 brm2 42nm2, 11 kpl;47,80;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707010;M-Pielielementtien asennus;11,00;kpl;38,000;60,80;668,80;12,48;137,23;0,00;0,00;7,50;82,50;0,00;888,53
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707013;M-Parvekkeen pielielementit TBxxx H=xxxx;47,80;m2;0,000;0,00;0,00;100,00;4 780,00;0,00;0,00;0,00;0,00;0,00;4 780,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707070;CL-Parvekelaatan asennus;28,00;kpl;38,000;60,80;1 702,40;5,00;140,00;0,00;0,00;0,00;0,00;0,00;1 842,40
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707072;CX-Parvekekattolaatan asennus;5,00;kpl;38,000;60,80;304,00;5,00;25,00;0,00;0,00;0,00;0,00;0,00;329,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707075;Parvekelaattojen saumabetonit;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170710;PS: CL-Kiila-Parvekelaatta TBxxx, syvyys xxxm, Hox poistumisluukut!;178,70;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707101;CL-Kiila-Parvekelaatta TB240, pielikannatteinen;178,70;m2;0,000;0,00;0,00;170,00;30 379,00;0,00;0,00;0,00;0,00;0,00;30 379,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707102;CL-Kiila-Parvekelaatta TB240, pielikannatteinen, Poistumisluukullinen;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170730;PS: CX-Kiila-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen + Bitumieristys;26,54;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707301;PS: CX-Kiila-Parvekkeen kattolaatta TBxxx, pielikannatteinen;26,54;m2;0,000;0,00;0,00;150,00;3 981,00;0,00;0,00;0,00;0,00;0,00;3 981,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170735;PS: CX-Tasapaksu-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen, Vesikaton alla;5,92;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31707351;PS: CX-Tasapaksu-Parvekkeen kattolaatta TBxxx, pielikannatteinen;5,92;m2;0,000;0,00;0,00;171,00;1 012,32;0,00;0,00;0,00;0,00;0,00;1 012,32
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170801;PS: P-Pilarielementti, 280 x 280, H=2720, Parvekepilarit;5,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708012;PS: P-Pilarielementti, 280 x 280, H=2720, Parvekepilarit;5,00;kpl;0,000;0,00;0,00;380,00;1 900,00;0,00;0,00;0,00;0,00;0,00;1 900,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170802;PS: P-Pilarielementti, 380 x 380, H=2950;6,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,00;6,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708022;PS: P-Pilarielementti, 380 x 380, H=2950;6,00;kpl;0,000;0,00;0,00;650,00;3 900,00;0,00;0,00;0,00;0,00;0,00;3 900,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170803;PS: P-Pilarielementti, 580 x 380, H=6040;1,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;1,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708032;PS: P-Pilarielementti, 580 x 380, H=6040;1,00;kpl;0,000;0,00;0,00;700,00;700,00;0,00;0,00;0,00;0,00;0,00;700,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708091;P-pilarielementtien asennus;12,00;kpl;38,000;96,90;1 162,80;22,48;269,70;0,00;0,00;10,00;120,00;0,00;1 552,50
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170810;PS: CP-Pilarielementti, d=280, pyöreä, H=2720, Parvekepilarit;51,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708101;CP-pilarielementtien asennus;51,00;kpl;38,000;72,20;3 682,20;22,48;1 146,23;0,00;0,00;10,00;510,00;0,00;5 338,43
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;31708102;PS: CP-Pilarielementti, d=280, pyöreä, H=2720, Parvekepilarit;51,00;kpl;0,000;0,00;0,00;265,00;13 515,00;0,00;0,00;0,00;0,00;0,00;13 515,00
3350;Betonipintojen etupaikkaus;33503100;Seinäelementtien etupaikkaus;3 100,90;m2;38,000;1,90;5 891,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5 891,71
3350;Betonipintojen etupaikkaus;33503110;Seinäelementtien etupaikkaus;711,00;m2;38,000;1,90;1 350,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 350,90
3350;Betonipintojen etupaikkaus;3350501;PV-MP-Betonipintojen paikkaus;941,05;m2;38,000;3,80;3 576,01;0,50;470,53;0,00;0,00;0,00;0,00;0,00;4 046,54
3350;Betonipintojen etupaikkaus;335056;Holvin betoniliiman poisto ja hionta;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3500;Ulkoseinät;3500121;Puurunkoiset ulkoseinät ( 50mm villa + Kipsilevy 13KN);843,42;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3500;Ulkoseinät;35001212;Ulkoseinän sisäverhous, 13mm kipsilevy;573,00;m2;0,000;0,00;0,00;2,81;1 608,41;0,00;0,00;0,00;0,00;0,00;1 608,41
3500;Ulkoseinät;35001216;Ulkoseinän villoitus 50mm;573,00;m2;0,000;0,00;0,00;2,59;1 481,21;0,00;0,00;0,00;0,00;0,00;1 481,21
3500;Ulkoseinät;3500921;US-kipsilevytys+ 50mm villa;843,42;m2;0,000;0,00;0,00;0,00;0,00;10,50;8 855,92;0,00;0,00;0,00;8 855,92
3550;Ulkoseinät elementteinä, puu;3550201;Puu-ulkoseinäelementit (US01/ US02 /US04 /US05 /US07) asennettuna;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3550;Ulkoseinät elementteinä, puu;35502010;Puu-ulkoseinäelementti (US01/ US02 /US04 /US05 /US07);1 762,00;m2;0,000;0,00;0,00;0,00;0,00;56,00;98 672,00;0,00;0,00;0,00;98 672,00
3550;Ulkoseinät elementteinä, puu;3550202;Puu-ulkoseinäelementtien alajuoksut + haitat;103,63;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3550;Ulkoseinät elementteinä, puu;35502020;Puu-ulkoseinäelementtien alajuoksut ja haittatyöt;103,63;jm;38,000;13,30;1 378,28;7,42;768,94;0,00;0,00;0,00;0,00;0,00;2 147,22
3550;Ulkoseinät elementteinä, puu;35502070;Puu-ulkoseinäelementin asennus 1-6 KRS;70,00;kpl;120,000;120,00;8 400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8 400,00
3550;Ulkoseinät elementteinä, puu;35502071;Puu-ulkoseinäelementin asennus 2 KRS;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3550;Ulkoseinät elementteinä, puu;35502073;Puu-ulkoseinäelementin asennus Ullakko;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3550;Ulkoseinät elementteinä, puu;35502075;Ikkunoiden asennus tehtaalla elementteihin;139,00;kpl;0,000;0,00;0,00;0,00;0,00;56,00;7 784,00;0,00;0,00;0,00;7 784,00
3550;Ulkoseinät elementteinä, puu;35502077;Puuelementtien suunnittelukulut;70,00;kpl;0,000;0,00;0,00;0,00;0,00;67,00;4 690,00;0,00;0,00;0,00;4 690,00
3550;Ulkoseinät elementteinä, puu;35502078;Puuelementtien rahtikulut;70,00;kpl;0,000;0,00;0,00;0,00;0,00;60,00;4 200,00;0,00;0,00;0,00;4 200,00
3550;Ulkoseinät elementteinä, puu;35502079;Puuelementtien asennuksen nosturikulut;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;36003170;Terassimatot parvekkeille;178,70;m2;0,000;0,00;0,00;0,00;0,00;10,00;1 787,00;0,00;0,00;0,00;1 787,00
3600;Kattotasot ja parvekkeet;3600601;Parvekkeiden kevyet väliseinät [ EI15 ] Luja-A;20,40;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,15;0,15
3600;Kattotasot ja parvekkeet;36006011;Parvekkeen väliseinän runko;20,40;m2;38,000;20,90;426,36;11,00;224,36;0,00;0,00;0,00;0,00;0,00;650,72
3600;Kattotasot ja parvekkeet;36006012;Ulkoseinän tuuletuskoolaus 2x22mm, k400;40,80;m2;38,000;3,99;162,79;2,03;82,62;0,00;0,00;0,00;0,00;0,00;245,41
3600;Kattotasot ja parvekkeet;3600770;Parvekelaatan ja seinän tiivistysmassaus ja pellitys;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;36007701;Vanerikorotus laatan reunaan 12mmx50mm;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;36007702;Seinävierustan vedeneristemassaus ElaProof;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3600;Kattotasot ja parvekkeet;36007703;Seinävierustan Sika Multiseal Bitumiteippaus;136,76;jm;38,000;7,60;1 039,36;5,18;707,72;0,00;0,00;0,00;0,00;0,00;1 747,09
3700;Ullakko- ja kattorakenteet;3700701;YP1 : Pukkiristikkoyläpohja, Raakaponttilaudoitus;555,23;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007011;Kattorakenteen otsa- ja aluslaudoitus;105,00;jm;38,000;15,20;1 596,00;13,11;1 376,94;0,00;0,00;0,00;0,00;0,00;2 972,94
3700;Ullakko- ja kattorakenteet;37007012;Katon poikoset ja päätylankku;28,00;jm;0,000;0,00;0,00;2,88;80,64;0,00;0,00;0,00;0,00;0,00;80,64
3700;Ullakko- ja kattorakenteet;37007013;Kattopintojen Raakaponttilaudoitus / OSB-levytys;566,00;m2;0,000;0,00;0,00;10,40;5 886,40;0,00;0,00;0,00;0,00;0,00;5 886,40
3700;Ullakko- ja kattorakenteet;37007018;Tuulenohjaimet;56,00;jm;38,000;5,32;297,92;2,44;136,75;0,00;0,00;0,00;0,00;0,00;434,67
3700;Ullakko- ja kattorakenteet;37007019;Kattopollarien ja Vilpehattujen tukirakenteet;8,00;kpl;0,000;0,00;0,00;46,00;368,00;0,00;0,00;0,00;0,00;0,00;368,00
3700;Ullakko- ja kattorakenteet;37007020;Kattotuolien revaukset ja tukilankkulinjat;555,23;m2;0,000;0,00;0,00;4,45;2 473,41;0,00;0,00;0,00;0,00;0,00;2 473,41
3700;Ullakko- ja kattorakenteet;37007030;Vesikaton TYÖURAKKA;555,23;m2;38,000;23,37;12 975,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12 975,68
3700;Ullakko- ja kattorakenteet;3700720;Huoneistojen välinen palokatko vesikaton osalla n.15m2 /asunto;1,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007201;Katon palokatkolevytyksen koolausrunko 48x98mm, k600;42,50;m2;38,000;5,99;254,36;10,40;441,92;0,00;0,00;0,00;0,00;0,00;696,28
3700;Ullakko- ja kattorakenteet;37007203;Katon palokatkolevytys, 2x13mm KN;85,00;m2;38,000;7,60;646,00;3,84;326,74;0,00;0,00;0,00;0,00;0,00;972,74
3700;Ullakko- ja kattorakenteet;3700721;Ullakon eristyksen tukiseinät ristikkoväleihin;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007210;Ullakon eristyksen tukiseinät ristikkoväleihin;9,00;m2;38,000;16,72;150,48;3,55;31,95;0,00;0,00;0,00;0,00;0,00;182,43
3700;Ullakko- ja kattorakenteet;37007211;Palokatkoseinän Kulkuluukku EI30, 9x9;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007212;Ullakon eristyksen tukiseinät ristikkoväleihin TS levytys-9mm, nm2;9,00;m2;0,000;0,00;0,00;4,18;37,58;0,00;0,00;0,00;0,00;0,00;37,58
3700;Ullakko- ja kattorakenteet;3700730;Ullakon kulkusilta;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007301;Ullakon kulkusilta 4x48x123;20,00;jm;38,000;19,00;380,00;13,00;260,00;0,00;0,00;0,00;0,00;0,00;640,00
3700;Ullakko- ja kattorakenteet;3700731;Vesikaton Kattoluukku 600x600;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007310;Kattoluukku 600x600: lankkukehys/vanerikansi pellitettynä;2,00;kpl;0,000;0,00;0,00;0,00;0,00;150,00;300,00;0,00;0,00;0,00;300,00
3700;Ullakko- ja kattorakenteet;37007311;Kattoluukun reiän teko ja tukilankut;2,00;kpl;38,000;38,00;76,00;4,48;8,96;0,00;0,00;0,00;0,00;0,00;84,96
3700;Ullakko- ja kattorakenteet;3700732;Vesikaton Valokuilun SP ikkuna +  RUNKO;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3700;Ullakko- ja kattorakenteet;37007322;SP-ikkunakorokkeen puurunko 48x198 k600;9,00;m2;38,000;19,95;179,55;14,13;127,18;0,00;0,00;0,00;0,00;0,00;306,73
3700;Ullakko- ja kattorakenteet;37007323;SP-ikkunakorokkeen villoitus 200mm, nm2;9,00;m2;0,000;0,00;0,00;8,86;79,70;0,00;0,00;0,00;0,00;0,00;79,70
3700;Ullakko- ja kattorakenteet;37007324;SP-ikkunakorokkeen OSB-levytys;9,00;m2;38,000;7,98;71,82;9,85;88,65;0,00;0,00;0,00;0,00;0,00;160,47
3700;Ullakko- ja kattorakenteet;37007325;SP-ikkunakorokkeen HS + 2xKPS-levytys;9,00;m2;38,000;31,92;287,28;17,13;154,17;0,00;0,00;0,00;0,00;0,00;441,45
3700;Ullakko- ja kattorakenteet;3700750;Hissikuilun yläkupin eristys;1,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,10
3700;Ullakko- ja kattorakenteet;37007505;EPS 100S 150mm, Hissikupin ympärille;20,00;m2;38,000;15,20;304,00;16,08;321,52;0,00;0,00;0,00;0,00;0,00;625,52
3700;Ullakko- ja kattorakenteet;3700772;Ullakon osuuden 48x98 koolaus + TS levytys,Rappauslevyn taakse;210,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00
3700;Ullakko- ja kattorakenteet;37007723;Ullakko-osuuden seinän koolaus 48x49, k600;210,00;m2;38,000;6,78;1 424,43;4,99;1 047,98;0,00;0,00;0,00;0,00;0,00;2 472,41
3700;Ullakko- ja kattorakenteet;37007724;Ullakko-osuuden seinän TS-levytys;210,00;m2;38,000;7,98;1 675,80;4,13;866,25;0,00;0,00;0,00;0,00;0,00;2 542,05
3720;Kattoristikot;37207010;Kattoristikot;47,00;kpl;0,000;0,00;0,00;211,04;9 918,90;0,00;0,00;0,00;0,00;0,00;9 918,90
3750;Puhallusvilla;37507016;Katon Eristys,  500 Puhallusvilla;555,23;m2;0,000;0,00;0,00;0,00;0,00;14,70;8 161,85;0,00;0,00;0,00;8 161,85
4100;Puu- ja muovi-ikkunat, parvekeovet;4100101;PS: IA - (MSEA)- Avattavat ikkunat, m²-pohjainen;75,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41001070;IA - (MSEA), Puualumiini-ikkuna, karmi 170/210mm;75,00;m2;0,000;0,00;0,00;130,00;9 750,00;0,00;0,00;0,00;0,00;0,00;9 750,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41001071;IA - (MSEA) - Avattavat ikkunat ASENNUS. sis. vaahdotukset;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41001072;Lisähinta, puuikkunan sälekaihtimet, MSEA;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41001073;MSEA- MEK -ikkunoiden elastiset kittaukset HOX: sisäpinta;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100301;PS: IK - (MEK)- Kiinteät ikkunat, m²-pohjainen;260,90;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100307;Lisähinta, puuikkunan sälekaihtimet, MEK;260,90;m2;0,000;0,00;0,00;25,00;6 522,50;0,00;0,00;0,00;0,00;0,00;6 522,50
4100;Puu- ja muovi-ikkunat, parvekeovet;41003070;IK - (MEK)- Kiinteät ikkunat, m²-pohjainen, karmi 170/210mm;260,90;m2;0,000;0,00;0,00;150,00;39 135,00;0,00;0,00;0,00;0,00;0,00;39 135,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41003071;IK - (MEK)- Kiinteät ikkunat ASENNUS. sis. vaahdotukset;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100601;PS: PO - Parvekkeiden ja terassien Lasiulko-ovet 10x23;33,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41006010;PO - Parvekkeiden ja terassien Lasiulko-ovet 10x23;33,00;kpl;0,000;0,00;0,00;800,00;26 400,00;0,00;0,00;0,00;0,00;0,00;26 400,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100607;Lisähinta, puuikkunan sälekaihtimet, PO-parvekeovet;75,90;m2;0,000;0,00;0,00;25,00;1 897,50;0,00;0,00;0,00;0,00;0,00;1 897,50
4100;Puu- ja muovi-ikkunat, parvekeovet;4100608;Lisähinta, puuikkunan sälekaihtimet, RPO;21,50;m2;0,000;0,00;0,00;25,00;537,50;0,00;0,00;0,00;0,00;0,00;537,50
4100;Puu- ja muovi-ikkunat, parvekeovet;4100611;RPO-Paketti10x20  ICCUNA;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41006111;RPO-Paketti10x20  ICCUNA;5,00;kpl;0,000;0,00;0,00;600,00;3 000,00;0,00;0,00;0,00;0,00;0,00;3 000,00
4100;Puu- ja muovi-ikkunat, parvekeovet;4100612;RPO-Paketti18x20 Kaksiosainen;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41006121;RPO-Paketti18x20 Kaksiosainen   ICCUNA;5,00;kpl;0,000;0,00;0,00;900,00;4 500,00;0,00;0,00;0,00;0,00;0,00;4 500,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41006122;RPO-ovet, ASENNUS;10,00;kpl;38,000;87,40;874,00;4,00;40,00;0,00;0,00;0,00;0,00;0,00;914,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41006192;Parvekeovien ASENNUS, sis. vaahdotukset ja haalaukset;33,00;kpl;0,000;0,00;0,00;4,00;132,00;55,00;1 815,00;0,00;0,00;0,00;1 947,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41009001;Ikkunoiden ja terassiovien haalaus;190,00;kpl;0,000;0,00;0,00;0,00;0,00;15,00;2 850,00;0,00;0,00;0,00;2 850,00
4200;Erityisikkunat, sp-luukut;4200732;SavunpoistoLUUKKU katolla;1,00;kpl;0,000;0,00;0,00;0,00;0,00;2 000,00;2 000,00;0,00;0,00;0,00;2 000,00
4200;Erityisikkunat, sp-luukut;4200733;Kiinteä tikas SPL/KL luukkuun;1,00;kpl;0,000;0,00;0,00;0,00;0,00;450,00;450,00;0,00;0,00;0,00;450,00
4300;Puuovet;4300201;Kerrostaso-ovet, Huoneisto-ovet;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4300;Puuovet;43002010;Huoneisto-ovet,  ASENNUS;43,00;kpl;0,000;0,00;0,00;2,00;86,00;83,80;3 603,40;0,00;0,00;0,00;3 689,40
4300;Puuovet;43002011;Huoneisto-oven tammikynnys;43,00;kpl;0,000;0,00;0,00;7,00;301,00;15,00;645,00;0,00;0,00;0,00;946,00
