Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
5530;Julkisivun pellitykset ja metalliverhoukset;55308991;Metallisen välioven kynnyspellitys;2,00;jm;0,000;0,00;3352,40;0,00;6849;39,90;32361;0,00;34436;7785.21;27 279,44
3110;Väliseinäelementit;3110101;PS: V- Väliseinäelementit TB180, 184,51 brm2, 148,57 nm2, 12 kpl;184,51;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
0510;Rakennuslupa- ja tarkastusmaksut;0510;Rakennuslupamaksut;1,00;erä;0,000;0,00;40 140,69;3 000,00;48333;0,00;46659,62;0,00;45 286,24;8 855,60;26170.28
4100;Puu- ja muovi-ikkunat, parvekeovet;41006111;RPO-Paketti10x20  ICCUNA;5,00;kpl;0,000;0,00;0,00;600,00;3 000,00;0,00;0,00;0,00;0,00;0,00;3 000,00
4330;Metalliovet, -ikkunat ja lasiseinät;4330305;SPI-Savunpoistoikkunat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200;Maankaivu;1200140;Yksikköhintaisen maatyön yleiskulut;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2080;Perustusten vedeneristys;20801973;Anturan yläpinnan bitumisively;297,63;m2;0,000;0,00;0,00;0,00;0,00;7,00;2 083,41;0,00;0,00;0,00;2 083,41
5690;Mattolattiat pohjatöineen;56901050;Askeläänimuovimatto, Upofloor Estrad;143,38;m2;32,000;3,84;550,57;0,00;0,00;37,15;5 326,43;0,00;0,00;0,00;5 877,00
3020;Rungon teräsosat;30202025;Teräspilareiden juotosbetonit;0,00;m3;0,000;0,00;4736;0,00;18865;0,00;43159;0,00;28408,66;4537.88;46062
2830;Sisäänkäyntitasot ja -katokset;28303573;Terassin kannatus sokkeliin, Kestopuu 48x123;12,00;jm;38,000;5,70;68,40;3,15;37,74;0,00;0,00;0,00;0,00;0,00;106,14
4700;Kaiteet ja parvekelasitukset;47002033;Terassilasitus Koko korkeus  ML3;0,00;jm;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
8150;Työmaa-alue , aitaukset ja mainoskilvet;81501504;Vuokra-alueet, varastoalue tms.;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25002011;Perusmuurikorotuksen muotitus;8,88;m2;38,000;19,00;168,72;0,00;0,00;0,00;0,00;6,60;58,61;0,00;227,33
4700;Kaiteet ja parvekelasitukset;4700302;Asuntopihojen LEGI-aidat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5240;Märkätilojen laatoitukset;52401015;Laattojen haalauskulut;834,17;m2;32,000;1,28;1 067,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 067,73
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201201;Huoltokirja-aineisto;1,00;erä;0,000;0,00;0,00;0,00;0,00;2 400,00;2 400,00;0,00;0,00;0,00;2 400,00
4700;Kaiteet ja parvekelasitukset;47003020;Asuntopihojen LEGI-aidat;6,86;jm;0,000;0,00;0,00;0,00;0,00;200,00;1 372,69;0,00;0,00;0,00;1 372,69
9120;Kopiot, IT-, AV-, tstotarvike, Huoltokirja;91201201;Huoltokirja-aineisto;1,00;erä;0,000;0,00;0,00;0,00;0,00;2 400,00;2 400,00;0,00;0,00;0,00;2 400,00
4700;Kaiteet ja parvekelasitukset;47001151;Käsijohde ulkoportaisiin. Maasta kannakoitu;10,00;jm;0,000;0,00;0,00;0,00;0,00;160,00;1 600,00;0,00;0,00;0,00;1 600,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202010;Massiivilaattojen asennus, sis.tukkolautojen asennuksen;25,00;kpl;38,000;64,60;8104,66;13,25;17247,87;0,00;26534.28;0,00;37496,80;9125,05;19120
5800;Maalaus- ja tasoitetyöt;58002830;Ulkoverhouksen maalaus SISÄÄNKÄYNTI;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2200;Anturat ja perusmuurit;22002071;Pilarianturan raudoitus;35,00;kg;0,820;0,84;29,27;0,78;27,30;0,00;0,00;0,00;0,00;0,00;56,57
6700;Väestönsuojan varusteet;67007010;VSS-Valuosat ja Varusteet ~50m2, TEMET;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5800;Maalaus- ja tasoitetyöt;58005710;Paneelien käsittely, Saunasuoja;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25002013;Perusmuurikorotuksen betonointi;0,62;m3;38,000;14,82;9,21;165,00;102,56;0,00;0,00;0,00;0,00;0,00;111,78
2500;VSS-rakenteet;25001019;MV-laatan eristys, 1 m reuna-alue 100ER;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
6200;Varusteet;6200150;Verholauta + kisko;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2200;Anturat ja perusmuurit;22001972;Nauha-anturan betonointi;191,08;m3;38,000;14,82;2 831,87;123,90;23 675,37;0,00;0,00;0,00;0,00;0,00;26 507,24
1800;Ulkovarusteet;1800102;JÄTEHUOLTOVARUSTEET;0,00;erä;0,000;0,00;29722,72;0,00;35 312,23;0,00;49862;0,00;28309;12911;34963
3140;Hissikuiluelementit(seinä ja kuppilaat.);31404101;Hissikuiluelementtien asennus;1,00;kpl;36,000;57,60;57,60;12,20;12,20;0,00;0,00;0,00;0,00;0,00;69,80
3120;Ontelo-, Massiivi- ja tulppalaatat;31202093;Ontelokentän PV-kaistat raudoitus;2 112,00;kg;0,820;0,84;1 766,48;0,83;1 742,40;0,00;0,00;0,00;0,00;0,00;3 508,88
2200;Anturat ja perusmuurit;22001970;Nauha-anturan muotitus;260,31;m2;38,000;26,98;7 023,16;0,00;0,00;0,00;0,00;3,20;832,99;0,00;7 856,16
6250;Saunojen tarvikkeet;62504011;Saunan Varusteet + Kiuas;16,00;kpl;38,000;13,30;212,80;225,00;3 600,00;0,00;0,00;0,00;0,00;0,00;3 812,80
5800;Maalaus- ja tasoitetyöt;58005710;Paneelien käsittely, Saunasuoja;0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;47002041;Asuntopihojen Lasiset terassiovet 8x24 asennettuna;3,00;kpl;0,000;0,00;0,00;0,00;0,00;600,00;1 800,00;0,00;0,00;0,00;1 800,00
