Litterakoodi;Litteraselite;Koodi;Selite;Määrä;Yksikkö;Työ €/h;Työ €/yks.;Työ €;Aine €/yks.;Aine €;Alih €/yks.;Alih €;Vmiehet €/yks.;Vmiehet €;Muu €;Summa
8320;Ajoneuvonosturit;83203203;Autonosturi esim. Liebherr, Työmaasiirto pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;1,50;kk;0,000;0,00;0,00;0,00;0,00;300,00;450,00;0,00;0,00;0,00;450,00
4100;Puu- ja muovi-ikkunat, parvekeovet;41001070;IA - (MSEA), Puualumiini-ikkuna, karmi 170/210mm;75,00;m2;0,000;0,00;0,00;130,00;9 750,00;0,00;0,00;0,00;0,00;0,00;9 750,00
9750;Työntekijöiden työvaatetus;9750901;Ääkköset: åäö ÅÄÖ — Työntekijöiden sosiaalikulut/työvaatetus;1,00;m²;0,000;0,00;0,00;14 400,00;14 400,00;0,00;0,00;0,00;0,00;0,00;14 400,00
5180;Bitumikatteet;51803173;Reuna- ja räystäspelti limiliitoksin asennettuna pural 0,5mm pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;27,00;jm;0,000;0,00;0,00;0,00;0,00;15,00;405,00;0,00;0,00;0,00;405,00
2830;Sisäänkäyntitasot ja -katokset;28303271;Ulkop.-laatan betonointi pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;2,32;m3;38,000;14,36;33,29;158,70;367,83;0,00;0,00;0,00;0,00;0,00;401,12
2250;Sokkelielementit / sokkelikuorielementit;22501072;PS: KE- Sokkelikuorielementit H=700-1200mm, TB120;69,96;??;0,000;0,00;0,00;120,00;8 395,04;0,00;0,00;0,00;0,00;0,00;8 395,04
1800;Ulkovarusteet;18001024;Rullattavat jäteastiat;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2500;VSS-rakenteet;25001201;VSS-seinän betonointi, Hox! Xypex lisäaineen tarve määritettävä;23,90;m²;38,000;15,96;381,46;165,00;3 943,71;0,00;0,00;0,00;0,00;0,00;4 325,17
5260;Puulistoitukset;5260101;Jalkalistoitukset  12 x 42;0,00;erä;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2830;Sisäänkäyntitasot ja -katokset;28304015;Ääkköset: åäö ÅÄÖ — Vesikate VE20...40, kumibitumikermein;16,01;  m2  ;0,000;0,00;0,00;0,00;0,00;29,40;470,64;0,00;0,00;0,00;470,64
2500;VSS-rakenteet;2500140;VSS-Välipohja 300mm;78,36;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
9240;Siivous ja raivaus;92402403;Siivous ja raivaus, Rungon urakkamaksut;0,00;kpl;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5240;Märkätilojen laatoitukset;52401014;PSH lattiakaivojen kannet 😊;110,00;  kpl  ;0,000;0,00;0,00;15,00;1 650,00;10,00;1 100,00;0,00;0,00;0,00;2 750,00
5180;Bitumikatteet;51801026;Vilpet asennettuna;10,00;kpl;0,000;0,00;0,00;0,00;0,00;180,00;1 800,00;0,00;0,00;0,00;1 800,00
2500;VSS-rakenteet;25001020;"MV-laatan eristys EPS 100 LATTIA 50mm
Lisärivi: tarkenne";0,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3170;Luhtikäyt.-,parveke-, parvekkeiden pielielementit;3170735;"PS: CX-Tasapaksu-Parvekkeen kattolaatta TBxxx, syvyys xxxm, pielikannatteinen, Vesikaton alla
Lisärivi: tarkenne";5,92;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2600;Maanvaraiset alapohjat;26001070;Ääkköset: åäö ÅÄÖ — MV-laatan hierto;417,06;m²;0,000;0,00;0,00;0,00;0,00;7,35;3 065,39;0,00;0,00;0,00;3 065,39
6700;Väestönsuojan varusteet;67007011;VSS-Valuosat ja Varusteet ~100m2, TEMET;0,00;m²;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
5240;Märkätilojen laatoitukset;52401015;Laattojen haalauskulut 😊;834,17;m2;32,000;1,28;1 067,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1 067,73
4300;Puuovet;4300306;Löylyhuoneen lasiovi, korkea pystyvedin,  M8x19;0,00;  erä  ;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4510;Kipsiväliseinät;45102010;Ääkköset: åäö ÅÄÖ — Kevyen seinän runko + levytys (13+66+13);0,00;m2;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
4700;Kaiteet ja parvekelasitukset;4700102;Sisäpuoliset teräskäsijohteet 😊;0,00;??;0,000;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
3120;Ontelo-, Massiivi- ja tulppalaatat;31202270;"Ontelolaattojen asennus, sis.saumavalutyöt, hox! €/m2
Lisärivi: tarkenne";2 596,89;kpl;38,000;7,98;20 723,21;1,94;5 031,48;0,00;0,00;0,00;0,00;0,00;25 754,69
3700;Ullakko- ja kattorakenteet;37007301;Ullakon kulkusilta 4x48x123;20,00;m²;38,000;19,00;380,00;13,00;260,00;0,00;0,00;0,00;0,00;0,00;640,00
6300;Laitteet ja kodinkoneet;63001020;Kodinkoneiden asennus 😊;172,00;  kpl  ;0,000;0,00;0,00;0,00;0,00;40,00;6 880,00;0,00;0,00;0,00;6 880,00
2830;Sisäänkäyntitasot ja -katokset;28303574;Terassin kannatus etulaidasta, Kestopuu 48x173 pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti pitkäteksti;12,00;m2;38,000;5,70;68,40;6,05;72,60;0,00;0,00;0,00;0,00;0,00;141,00
